121	Tajikistan	        2,100,000
122	Georgia	        1,959,000
123	Eritrea	        1,935,000
124	Central African Republic	        1,926,000
125	Libya	        1,875,000
126	Jordan	        1,824,000
127	Croatia	        1,745,000
128	Uruguay	        1,691,000
129	Lithuania	        1,587,000
130	Panama	        1,509,000
131	Lebanon	        1,481,000
132	Qatar	        1,430,000
133	Liberia	        1,372,000
134	Jamaica	        1,325,000
135	Mauritania	        1,318,000
136	Botswana	        1,288,000
137	Puerto Rico	        1,286,000
138	Armenia	        1,194,000
139	Moldova	        1,173,000
140	Latvia	        1,139,000
141	Albania	        1,071,000
142	Mongolia	        1,037,000
143	Oman	         968,800
144	Macedonia	         940,600
145	Slovenia	         923,000
146	Lesotho	         894,500
147	Namibia	         818,600
148	Kosovo	         800,000
149	Gambia, The	         777,100
150	Gabon	         756,200
151	West Bank	         745,600
152	Bahrain	         705,900
153	Estonia	         675,900
154	Guinea-Bissau	         632,700
155	Mauritius	         617,800
156	Trinidad and Tobago	         616,500
157	Swaziland	         457,900
158	Timor-Leste	         418,200
159	Cyprus	         416,900
160	Macau	         356,700
161	Djibouti	         351,700
162	Gaza Strip	         348,200
163	Fiji	         335,000
164	Guyana	         313,100
165	Bhutan	         299,900
166	Comoros	         268,500
167	Montenegro	         251,300
168	Luxembourg	         208,200
169	Brunei	         205,800
170	Solomon Islands	         202,500
171	Cape Verde	         196,100
172	Equatorial Guinea	         195,200
173	Bahamas, The	         192,200
174	Iceland	         180,800
175	Malta	         180,200
176	Suriname	         165,600
177	Maldives	         152,500
178	Barbados	         145,000
179	Western Sahara	         144,000
180	Belize	         120,500
181	French Polynesia	         116,000
182	Vanuatu	         115,900
183	New Caledonia	         106,400
184	Saint Lucia	          79,700
185	Guam	          69,390
186	Curacao	          62,040
187	Saint Vincent and the Grenadines	          57,520
188	Jersey	          53,380
189	Sao Tome and Principe	          52,490
190	Aruba	          51,610
191	Monaco	          50,580
192	Virgin Islands	          49,820
193	Samoa	          47,930
194	Grenada	          47,580
195	Isle of Man	          41,790
196	Tonga	          39,960
197	Seychelles	          39,560
198	Cayman Islands	          39,000
199	Northern Mariana Islands	          38,450
200	Bermuda	          37,400
201	Andorra	          36,060
202	Liechtenstein	          35,250
203	Faroe Islands	          34,710
204	Greenland	          33,670
205	Guernsey	          31,470
206	Antigua and Barbuda	          30,000
207	Dominica	          25,000
208	Sint Maarten	          23,200
209	San Marino	          21,830
210	Saint Kitts and Nevis	          18,170
211	American Samoa	          17,630
212	Saint Martin	          17,300
213	Micronesia, Federated States of	          15,920
214	British Virgin Islands	          12,770
215	Gibraltar	          12,690
216	Marshall Islands	          10,480
217	Palau	           9,777
218	Kiribati	           7,870
219	Cook Islands	           6,820
220	Anguilla	           6,049
221	Falkland Islands (Islas Malvinas)	           5,246
222	Turks and Caicos Islands	           4,848
223	Montserrat	           4,521
224	Tuvalu	           3,615
225	Saint Pierre and Miquelon	           3,194
226	Wallis and Futuna	           3,104
227	Holy See (Vatican City)	           2,832
228	Saint Helena, Ascension, and Tristan da Cunha	           2,486
229	Svalbard	           1,234
230	Norfolk Island	            978
231	Niue	            663
232	Tokelau	            440
233	Pitcairn Islands	             15

