1	France	         100.00
2	Greece	          99.00
3	Marshall Islands	          98.20
4	Poland	          97.80
5	Armenia	          97.70
6	Nicaragua	          97.50
7	Croatia	          96.10
8	Czech Republic	          95.40
9	Cayman Islands	          95.00
10	Kazakhstan	          95.00
11	Cambodia	          95.00
12	Jersey	          94.50
13	Hungary	          93.60
14	Mexico	          92.70
15	Seychelles	          91.80
16	New Zealand	          91.20
17	Finland	          91.20
18	Slovenia	          91.10
19	Romania	          91.00
20	American Samoa	          90.60
21	Azerbaijan	          90.30
22	Malta	          90.20
23	Mongolia	          90.00
24	Hong Kong	          89.50
25	Austria	          88.60
26	Serbia	          88.30
27	Peru	          84.10
28	Slovakia	          83.90
29	Macau	          83.30
30	United States	          82.10
31	Lithuania	          82.00
32	Curacao	          81.20
33	Mauritius	          80.50
34	Australia	          78.50
35	Botswana	          78.20
36	Bulgaria	          76.80
37	Virgin Islands	          74.70
38	Uzbekistan	          74.30
39	Spain	          74.00
40	Sri Lanka	          74.00
41	Vanuatu	          72.60
42	Turkmenistan	          72.00
43	Georgia	          71.00
44	Belarus	          70.20
45	Equatorial Guinea	          67.60
46	Sint Maarten	          67.50
47	Estonia	          67.30
48	Ukraine	          67.00
49	Macedonia	          66.50
50	Aruba	          66.30
51	Palau	          64.70
52	Kyrgyzstan	          64.70
53	Kazakhstan	          64.40
54	Switzerland	          63.70
55	Montenegro	          63.60
56	French Polynesia	          61.10
57	Bolivia	          60.70
58	Guatemala	          60.00
59	Belgium	          60.00
60	Wallis and Futuna	          58.90
61	Canada	          58.80
62	Latvia	          58.20
63	Malawi	          57.20
64	Iran	          53.00
65	Afghanistan	          50.00
66	Pakistan	          48.00
67	Nepal	          47.80
68	Mali	          46.30
69	Belize	          46.00
70	India	          41.00
71	Belgium	          40.00
72	Guatemala	          40.00
73	Guam	          38.30
74	Latvia	          37.50
75	Ghana	          36.10
76	Afghanistan	          35.00
77	Singapore	          35.00
78	Ethiopia	          33.80
79	Belize	          32.90
80	Equatorial Guinea	          32.40
81	Namibia	          32.00
82	French Polynesia	          31.40
83	Mozambique	          30.10
84	Wallis and Futuna	          30.10
85	Estonia	          29.70
86	Ethiopia	          29.30
87	Bhutan	          28.00
88	Bhutan	          26.00
89	Mozambique	          25.30
90	Macedonia	          25.10
91	Northern Mariana Islands	          24.40
92	Ukraine	          24.00
93	Bhutan	          24.00
94	South Africa	          23.82
95	Northern Mariana Islands	          23.40
96	Belarus	          23.40
97	Vanuatu	          23.10
98	Singapore	          23.00
99	Zambia	          22.50
100	Northern Mariana Islands	          22.40
101	Guam	          22.20
102	Guam	          22.20
103	Bhutan	          22.00
104	Montenegro	          22.00
105	Canada	          21.60
106	Bolivia	          21.20
107	Switzerland	          20.40
108	Liberia	          20.00
109	Canada	          19.60
110	Sri Lanka	          18.00
111	Iran	          18.00
112	South Africa	          17.64
113	Spain	          17.00
114	Virgin Islands	          16.80
115	Ghana	          14.80
116	Bolivia	          14.60
117	Uzbekistan	          14.20
118	Singapore	          14.10
119	Kyrgyzstan	          13.60
120	Palau	          13.50
121	South Africa	          13.35
122	Peru	          13.00
123	Sint Maarten	          12.90
124	New Zealand	          12.90
125	Malawi	          12.80
126	Ghana	          12.70
127	Aruba	          12.60
128	Kyrgyzstan	          12.50
129	Mauritius	          12.10
130	Nepal	          12.10
131	Pakistan	          12.00
132	Turkmenistan	          12.00
133	Ethiopia	          11.70
134	Singapore	          11.40
135	Afghanistan	          11.00
136	Northern Mariana Islands	          10.80
137	Wallis and Futuna	          10.80
138	Slovakia	          10.70
139	Mozambique	          10.70
140	United States	          10.70
141	Bulgaria	          10.50
142	Mozambique	          10.30
143	Malawi	          10.10
144	Iran	          10.00
145	Pakistan	          10.00
146	Nepal	          10.00
147	Ghana	           9.90
148	Northern Mariana Islands	           9.60
149	Malawi	           9.50
150	Northern Mariana Islands	           9.50
151	Mali	           9.40
152	Palau	           9.40
153	South Africa	           9.39
154	Georgia	           9.00
155	Ukraine	           9.00
156	Turkmenistan	           9.00
157	Belize	           8.90
158	Botswana	           8.60
159	Mali	           8.50
160	South Africa	           8.20
161	South Africa	           8.20
162	Sint Maarten	           8.20
163	Kyrgyzstan	           8.20
164	Australia	           8.20
165	Bulgaria	           8.20
166	India	           8.10
