1	Gibraltar	         100.00
2	Jersey	          96.00
3	Falkland Islands (Islas Malvinas)	          95.00
4	Northern Mariana Islands	          95.00
5	Macau	          93.60
6	Hong Kong	          93.00
7	Bermuda	          92.30
8	Bahamas, The	          90.80
9	Equatorial Guinea	          90.50
10	Monaco	          90.00
11	Isle of Man	          88.00
12	Montenegro	          87.90
13	British Virgin Islands	          87.30
14	Guernsey	          87.00
15	Luxembourg	          86.00
16	Saint Martin	          84.00
17	Curacao	          83.80
18	Barbados	          83.30
19	Saint Pierre and Miquelon	          83.00
20	Cook Islands	          82.10
21	Saint Kitts and Nevis	          82.10
22	Grenada	          81.90
23	West Bank	          81.30
24	Sint Maarten	          81.30
25	Cyprus	          80.90
26	Malta	          80.90
27	Saint Lucia	          80.20
28	Greece	          80.10
29	Djibouti	          80.00
30	Virgin Islands	          80.00
31	Maldives	          80.00
32	France	          79.80
33	United States	          79.70
34	Seychelles	          79.50
35	Panama	          79.40
36	Andorra	          79.00
37	Turks and Caicos Islands	          78.30
38	Antigua and Barbuda	          78.30
39	United Kingdom	          78.20
40	Qatar	          77.80
41	Belgium	          77.00
42	Liberia	          76.90
43	French Polynesia	          76.90
44	Palau	          76.80
45	Denmark	          76.60
46	Cape Verde	          76.10
47	Lebanon	          75.80
48	Montserrat	          75.10
49	Portugal	          74.80
50	Italy	          74.10
51	Micronesia, Federated States of	          74.00
52	Cuba	          73.80
53	Saint Vincent and the Grenadines	          73.60
54	European Union	          73.50
55	Singapore	          73.20
56	Netherlands	          73.20
57	Costa Rica	          72.70
58	Spain	          72.60
59	Cayman Islands	          72.20
60	Mauritius	          72.00
61	Marshall Islands	          71.80
62	Dominica	          71.70
63	Brunei	          71.70
64	Japan	          71.40
65	Congo, Republic of the	          71.30
66	Germany	          71.10
67	Switzerland	          71.00
68	Sweden	          70.90
69	Serbia	          70.80
70	New Zealand	          70.60
71	Iceland	          70.30
72	Slovenia	          69.70
73	Finland	          69.60
74	Canada	          69.60
75	New Caledonia	          69.60
76	Australia	          69.40
77	Anguilla	          69.30
78	Fiji	          69.30
79	Latvia	          69.30
80	Uruguay	          69.30
81	Austria	          69.10
82	Ireland	          69.00
83	Taiwan	          68.60
84	Lithuania	          68.40
85	Hungary	          68.30
86	Georgia	          68.00
87	Turkmenistan	          68.00
88	Kiribati	          67.80
89	Vanuatu	          67.60
90	Brazil	          67.20
91	Greenland	          67.00
92	Saudi Arabia	          66.90
93	Aruba	          66.30
94	Israel	          66.10
95	Estonia	          66.10
96	Haiti	          66.00
97	Bosnia and Herzegovina	          65.60
98	India	          65.00
99	South Africa	          64.90
100	Jordan	          64.60
101	Kosovo	          64.50
102	Moldova	          63.90
103	Iraq	          63.80
104	Jamaica	          63.50
105	Bulgaria	          63.20
