1	Saudi Arabia	       10,520,000
2	Russia	       10,270,000
3	United States	        9,688,000
4	Iran	        4,252,000
5	China	        4,073,000
6	Canada	        3,483,000
7	Mexico	        2,983,000
8	United Arab Emirates	        2,813,000
9	Iraq	        2,642,000
10	Nigeria	        2,458,000
11	Kuwait	        2,450,000
12	Venezuela	        2,375,000
13	Brazil	        2,301,000
14	European Union	        2,263,000
15	Norway	        2,134,000
16	Algeria	        2,078,000
17	Angola	        1,988,000
18	Libya	        1,789,000
19	Kazakhstan	        1,608,000
20	Qatar	        1,437,000
21	United Kingdom	        1,393,000
22	Azerbaijan	        1,041,000
23	Indonesia	        1,030,000
24	India	         954,000
25	Oman	         867,900
26	Colombia	         800,100
27	Argentina	         763,600
28	Malaysia	         716,000
29	Egypt	         662,600
30	Australia	         549,200
31	Sudan	         514,300
32	Ecuador	         500,000
33	Thailand	         406,800
34	Syria	         401,000
35	Equatorial Guinea	         322,700
36	Vietnam	         305,000
37	Congo, Republic of the	         302,200
38	Yemen	         258,800
39	Denmark	         234,100
40	Gabon	         227,900
41	Turkmenistan	         216,000
42	South Africa	         192,100
43	Brunei	         159,400
44	Peru	         152,700
45	Italy	         151,800
46	Germany	         147,200
47	Trinidad and Tobago	         144,900
48	Japan	         131,800
49	Chad	         126,200
50	Romania	         107,100
51	Timor-Leste	          87,500
52	Uzbekistan	          87,000
53	France	          84,820
54	Tunisia	          83,720
55	Ukraine	          82,000
56	Cameroon	          65,330
57	Pakistan	          64,950
58	New Zealand	          60,480
59	Netherlands	          59,490
60	Turkey	          55,110
61	Cuba	          53,690
62	Korea, South	          48,400
63	Bahrain	          46,430
64	Cote d'Ivoire	          44,880
65	Bolivia	          44,660
66	Hungary	          34,480
67	Philippines	          33,110
68	Belarus	          31,010
69	Papua New Guinea	          30,570
70	Spain	          29,970
71	Austria	          29,590
72	Poland	          28,230
73	Uruguay	          28,000
74	Taiwan	          26,680
75	Serbia	          22,730
76	Burma	          21,120
77	Congo, Democratic Republic of the	          21,000
78	Virgin Islands	          17,440
79	El Salvador	          15,640
80	Suriname	          14,460
81	Croatia	          13,780
82	Guatemala	          13,070
83	Mauritania	          11,640
84	Belgium	          11,220
85	Albania	          10,930
86	Singapore	          10,910
87	Chile	          10,640
88	Czech Republic	          10,310
89	Ghana	           8,880
90	Finland	           8,718
91	Slovakia	           8,281
92	Greece	           7,946
93	Estonia	           7,642
94	Lithuania	           5,732
95	Bangladesh	           5,724
96	Sweden	           4,833
97	Portugal	           4,721
98	Belize	           4,252
99	Israel	           4,029
100	Morocco	           3,938
101	Switzerland	           3,488
102	Bulgaria	           2,925
103	Aruba	           2,477
104	Puerto Rico	           1,075
105	Georgia	            984
106	Kyrgyzstan	            946
107	Barbados	            739
108	Sri Lanka	            637
109	Jamaica	            506
110	Ireland	            431
111	Dominican Republic	            392
112	Nicaragua	            377
113	Costa Rica	            263
114	Tajikistan	            220
115	Zambia	            190
116	Kenya	            136
117	Korea, North	            118
118	Macedonia	            116
119	Somalia	            110
120	Jordan	             88
121	Senegal	             65
122	Bosnia and Herzegovina	             59
123	Sierra Leone	             25
124	Slovenia	              5
125	Panama	              0
126	Paraguay	              0
127	Rwanda	              0
128	Saint Helena, Ascension, and Tristan da Cunha	              0
129	Saint Kitts and Nevis	              0
130	Saint Lucia	              0
131	Saint Pierre and Miquelon	              0
132	Saint Vincent and the Grenadines	              0
133	Samoa	              0
134	Sao Tome and Principe	              0
135	Seychelles	              0
136	Solomon Islands	              0
137	Swaziland	              0
138	Tanzania	              0
139	Togo	              0
140	Tonga	              0
141	Turks and Caicos Islands	              0
142	Uganda	              0
143	Vanuatu	              0
144	West Bank	              0
145	Western Sahara	              0
146	Zimbabwe	              0
147	Afghanistan	              0
148	American Samoa	              0
149	Antigua and Barbuda	              0
150	Armenia	              0
151	Bahamas, The	              0
152	Benin	              0
153	Bermuda	              0
154	Bhutan	              0
155	Botswana	              0
156	British Virgin Islands	              0
157	Burkina Faso	              0
158	Burundi	              0
159	Cambodia	              0
160	Cape Verde	              0
161	Cayman Islands	              0
162	Central African Republic	              0
163	Comoros	              0
164	Cook Islands	              0
165	Cyprus	              0
166	Djibouti	              0
167	Dominica	              0
168	Eritrea	              0
169	Ethiopia	              0
170	Falkland Islands (Islas Malvinas)	              0
171	Faroe Islands	              0
172	Fiji	              0
173	French Polynesia	              0
174	Gambia, The	              0
175	Gibraltar	              0
176	Greenland	              0
177	Grenada	              0
178	Guinea	              0
179	Guinea-Bissau	              0
180	Guyana	              0
181	Haiti	              0
182	Honduras	              0
183	Hong Kong	              0
184	Iceland	              0
185	Kiribati	              0
186	Kosovo	              0
187	Laos	              0
188	Latvia	              0
189	Lebanon	              0
190	Lesotho	              0
191	Liberia	              0
192	Luxembourg	              0
193	Macau	              0
194	Madagascar	              0
195	Malawi	              0
196	Maldives	              0
197	Mali	              0
198	Malta	              0
199	Mauritius	              0
200	Moldova	              0
201	Mongolia	              0
202	Montenegro	              0
203	Montserrat	              0
204	Mozambique	              0
205	Namibia	              0
206	Nauru	              0
207	Nepal	              0
208	New Caledonia	              0
209	Niger	              0
210	Niue	              0
